date,signal,universe_pct,selection_recall_vs_full,signal_dispersion,next_1m_return,universe_n
2001-02-28,momentum,0.7000000000000002,0.7666666666666667,0.6000652867492282,-0.18290221997186157,803
2001-02-28,momentum,0.8000000000000003,0.8666666666666667,0.5832008437270294,-0.15904777881716162,918
2001-02-28,momentum,0.9000000000000001,0.9333333333333333,0.5629409263688081,-0.18661434881614242,1033
2001-02-28,momentum,1.0000000000000002,1.0,0.5430314175723548,-0.18640914137373416,1148
2001-03-30,reversal,0.2,0.4666666666666667,0.21404994602172847,0.04393716268225601,229
2001-03-30,reversal,0.30000000000000004,0.6666666666666666,0.2007861924367965,0.03539391580845465,344
2001-03-30,reversal,0.4000000000000001,0.8,0.19409514431781952,0.028509426741447554,459
2001-03-30,reversal,0.5000000000000001,0.8333333333333334,0.19114623295502312,0.049474977862012416,574
2001-03-30,reversal,0.6000000000000001,0.9,0.18995751170564254,-0.009903398903501063,688
2001-03-30,reversal,0.7000000000000002,0.9666666666666667,0.18580954860233775,-0.012116293753226011,803
2001-03-30,reversal,0.8000000000000003,1.0,0.19010501739650487,-0.01818477238976763,918
2001-03-30,reversal,0.9000000000000001,1.0,0.18676012637433895,-0.01818477238976763,1033
2001-03-30,reversal,1.0000000000000002,1.0,0.2874612866546677,-0.01818477238976763,1148
2001-03-30,momentum,0.2,0.3333333333333333,0.651523786795738,0.10489768432113393,229
2001-03-30,momentum,0.30000000000000004,0.43333333333333335,0.5815783126393149,0.07330645897624063,344
2001-03-30,momentum,0.4000000000000001,0.5333333333333333,0.5839275845934374,0.04203866652876722,459
2001-03-30,momentum,0.5000000000000001,0.5666666666666667,0.5510209510387639,0.044977705599863735,574
2001-03-30,momentum,0.6000000000000001,0.6333333333333333,0.5423728521826738,0.038684769949944964,688
2001-03-30,momentum,0.7000000000000002,0.6666666666666666,0.5168066493030956,0.007687570878361161,803
2001-03-30,momentum,0.8000000000000003,0.9,0.5226558309782633,-0.019753828148240112,918
2001-03-30,momentum,0.9000000000000001,0.9333333333333333,0.502775931948434,-0.02387783686262844,1033
2001-03-30,momentum,1.0000000000000002,1.0,0.5236973072135894,-0.04909412818392358,1148
2001-04-30,reversal,0.2,0.23333333333333334,0.24334471901172008,0.19341961014822856,230
2001-04-30,reversal,0.30000000000000004,0.3333333333333333,0.246513215557577,0.28553495902061904,345
2001-04-30,reversal,0.4000000000000001,0.43333333333333335,0.2346127970209071,0.261970758968072,460
2001-04-30,reversal,0.5000000000000001,0.5666666666666667,0.2227614020719027,0.23030247743203722,575
2001-04-30,reversal,0.6000000000000001,0.7,0.21301560265084568,0.2788893123674532,690
2001-04-30,reversal,0.7000000000000002,0.8666666666666667,0.20366853626587603,0.22158828433381103,805
2001-04-30,reversal,0.8000000000000003,1.0,0.1997419797922431,0.24130488380117507,920
2001-04-30,reversal,0.9000000000000001,1.0,0.19310073603888014,0.24130488380117507,1035
2001-04-30,reversal,1.0000000000000002,1.0,0.1857461215374863,0.24130488380117507,1151
2001-04-30,momentum,0.2,0.5,0.748487388938584,0.07433607711488976,230
2001-04-30,momentum,0.30000000000000004,0.7333333333333333,0.7150887569424006,0.01848072690188031,345
2001-04-30,momentum,0.4000000000000001,0.7666666666666667,0.6627718906512535,0.02691572373663803,460
2001-04-30,momentum,0.5000000000000001,0.8333333333333334,0.6296985582879485,0.03774647738488917,575
2001-04-30,momentum,0.6000000000000001,0.8666666666666667,0.5979311048084087,0.049555274199412906,690
2001-04-30,momentum,0.7000000000000002,0.9,0.5766226373036291,0.0547033603670728,805
2001-04-30,momentum,0.8000000000000003,0.9666666666666667,0.5709130610572335,0.04062583330571303,920
2001-04-30,momentum,0.9000000000000001,0.9666666666666667,0.5508543469844233,0.04062583330571303,1035
2001-04-30,momentum,1.0000000000000002,1.0,0.5434673131880221,0.042135827195911156,1151
2001-05-31,reversal,0.2,0.36666666666666664,0.282111527471625,-0.054134453508188844,232
2001-05-31,reversal,0.30000000000000004,0.5666666666666667,0.2800543597859929,-0.05129175709841706,348
2001-05-31,reversal,0.4000000000000001,0.6666666666666666,0.25876356315889637,-0.03996848418945569,464
2001-05-31,reversal,0.5000000000000001,0.7333333333333333,0.24923297567445546,-0.01504560031039608,580
2001-05-31,reversal,0.6000000000000001,0.7666666666666667,0.2417200914989687,-0.009663271909685389,696
2001-05-31,reversal,0.7000000000000002,0.8,0.23211814317032903,-0.015266231986641213,812
2001-05-31,reversal,0.8000000000000003,0.9,0.22520550642309914,-0.005789292085408311,928
2001-05-31,reversal,0.9000000000000001,0.9666666666666667,0.21954311419105005,-0.0008077077634822201,1044
2001-05-31,reversal,1.0000000000000002,1.0,0.21163775889585676,-0.006744148877592756,1160
2001-05-31,momentum,0.2,0.4666666666666667,0.7983803550491148,-0.09713700331578916,232
2001-05-31,momentum,0.30000000000000004,0.6,0.738970307250474,-0.08817107345193345,348
2001-05-31,momentum,0.4000000000000001,0.7,0.683821963140978,-0.05986525429202847,464
