date,variant,net_return,holdings,excluded_suspended
2019-09-30,suspension_screened,-0.0033422730558307534,50,9
2019-10-31,unfiltered,0.08428724761145534,50,5
2019-10-31,suspension_screened,0.09118205080262438,50,5
2019-11-29,unfiltered,0.03383460932457984,50,5
2019-11-29,suspension_screened,0.03642226773067376,50,5
2019-12-30,unfiltered,-0.04568354679456033,50,6
2019-12-30,suspension_screened,-0.043825527619532255,50,6
2020-01-31,unfiltered,-0.08616960520924567,50,9
2020-01-31,suspension_screened,-0.08605645983313606,50,9
2020-02-28,unfiltered,-0.1417869674707016,50,13
2020-02-28,suspension_screened,-0.16668133929379192,50,13
2020-03-31,unfiltered,0.11893412769938994,50,29
2020-03-31,suspension_screened,0.1780884254145189,50,29
2020-04-29,unfiltered,0.042035577226595046,50,20
2020-04-29,suspension_screened,0.05030514844127958,50,20
2020-05-29,unfiltered,-0.008937778001724342,50,9
2020-05-29,suspension_screened,-0.01158616127708801,50,9
2020-06-30,unfiltered,0.10666774139998451,50,14
2020-06-30,suspension_screened,0.10989665723385675,50,14
2020-07-31,unfiltered,0.03935916545415696,50,3
2020-07-31,suspension_screened,0.039778996284191896,50,3
2020-08-31,unfiltered,0.0363876547284824,50,11
2020-08-31,suspension_screened,0.04247475962336907,50,11
2020-09-29,unfiltered,0.03139163844775639,50,10
2020-09-29,suspension_screened,0.0400074778419132,50,10
2020-10-30,unfiltered,0.1319459829134506,50,5
2020-10-30,suspension_screened,0.1319459829134506,50,5
2020-11-30,unfiltered,0.09433790931608524,50,5
2020-11-30,suspension_screened,0.09433790931608524,50,5
2020-12-30,unfiltered,0.09186489994442368,50,6
2020-12-30,suspension_screened,0.09293333132177746,50,6
2021-01-29,unfiltered,0.02385712093307706,50,7
2021-01-29,suspension_screened,0.024694360313397484,50,7
2021-02-26,unfiltered,0.0423902669463223,50,7
2021-02-26,suspension_screened,0.05664461041499933,50,7
2021-03-31,unfiltered,0.10554180137178594,50,23
2021-03-31,suspension_screened,0.1127801993208177,50,23
2021-04-30,unfiltered,0.07004998765588892,50,15
2021-04-30,suspension_screened,0.07349211242466981,50,15
2021-05-31,unfiltered,-0.12146760420858976,50,13
2021-05-31,suspension_screened,-0.11423787128298969,50,13
