key,signal,universe_pct,holdings,aum_krw,cost_multiplier,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
reversal_1m|p0.3|n20|a1000000000|c1.5,reversal_1m,0.30000000000000004,20,1000000000.0,1.5,310,-0.20525667887464472,-0.9971993988535955,-1.5739085350179092,0.11550859645481193,0.9999876295118664,False
reversal_1m|p0.3|n20|a1000000000|c2.0,reversal_1m,0.30000000000000004,20,1000000000.0,2.0,310,-0.20838191224528713,-0.9974433988395819,-1.6183993768644638,0.10557655622590456,0.9999876295118664,False
reversal_1m|p0.3|n20|a10000000000|c0.5,reversal_1m,0.30000000000000004,20,10000000000.0,0.5,310,-0.17345485756741452,-0.9931228138416833,-1.800604641212636,0.0717652171281562,0.8105501340719209,False
reversal_1m|p0.3|n20|a10000000000|c1.0,reversal_1m,0.30000000000000004,20,10000000000.0,1.0,310,-0.17929618590859708,-0.9941895692601733,-1.8988951948991584,0.057578257254263576,0.8105501340719209,False
reversal_1m|p0.3|n20|a10000000000|c1.5,reversal_1m,0.30000000000000004,20,10000000000.0,1.5,310,-0.18509976990200794,-0.9950913600133439,-1.997180099151036,0.04580562210734218,0.8105501340719209,False
reversal_1m|p0.3|n20|a10000000000|c2.0,reversal_1m,0.30000000000000004,20,10000000000.0,2.0,310,-0.1908658306877471,-0.9958536182874081,-2.09545911460901,0.03613019929261063,0.8105501340719209,False
reversal_1m|p0.3|n30|a100000000|c0.5,reversal_1m,0.30000000000000004,30,100000000.0,0.5,310,-0.18420411884488352,-0.9948786154608751,-1.4821362355717662,0.1383040488844125,0.9999999999999998,False
reversal_1m|p0.3|n30|a100000000|c1.0,reversal_1m,0.30000000000000004,30,100000000.0,1.0,310,-0.1850564293641357,-0.9950087358216663,-1.4946784351914248,0.13499838494230998,0.9999999999999998,False
reversal_1m|p0.3|n30|a100000000|c1.5,reversal_1m,0.30000000000000004,30,100000000.0,1.5,310,-0.18590792851997284,-0.9951355618433977,-1.507220765684793,0.13175407923253402,0.9999999999999998,False
reversal_1m|p0.3|n30|a100000000|c2.0,reversal_1m,0.30000000000000004,30,100000000.0,2.0,310,-0.18675861701039675,-0.9952591766357238,-1.519763226015449,0.12857049458054082,0.9999999999999998,False
reversal_1m|p0.3|n30|a1000000000|c0.5,reversal_1m,0.30000000000000004,30,1000000000.0,0.5,310,-0.18604603134175335,-0.9951558378771409,-1.5092561180020247,0.13123334412562482,1.0000000000000002,False
reversal_1m|p0.3|n30|a1000000000|c1.0,reversal_1m,0.30000000000000004,30,1000000000.0,1.0,310,-0.1887329608938617,-0.9955345652289755,-1.5489193648322672,0.12140110519005232,1.0000000000000002,False
reversal_1m|p0.3|n30|a1000000000|c1.5,reversal_1m,0.30000000000000004,30,1000000000.0,1.5,310,-0.19141180695467108,-0.9958837816125707,-1.588583875573141,0.11215437093038583,1.0000000000000002,False
reversal_1m|p0.3|n30|a1000000000|c2.0,reversal_1m,0.30000000000000004,30,1000000000.0,2.0,310,-0.1940825915052481,-0.9962057788663031,-1.628249617437561,0.1034719678017546,1.0000000000000002,False
reversal_1m|p0.3|n30|a10000000000|c0.5,reversal_1m,0.30000000000000004,30,10000000000.0,0.5,310,-0.1726452088182584,-0.9923044786955049,-1.7531584600049164,0.07957481114682885,0.8827456214561299,False
reversal_1m|p0.3|n30|a10000000000|c1.0,reversal_1m,0.30000000000000004,30,10000000000.0,1.0,310,-0.17874627026726064,-0.9935966713090196,-1.8544615823560453,0.06367315151187292,0.8827456214561299,False
reversal_1m|p0.3|n30|a10000000000|c1.5,reversal_1m,0.30000000000000004,30,10000000000.0,1.5,310,-0.1848061781336784,-0.9946725054893941,-1.955761317940072,0.05049327762993494,0.8827456214561299,False
reversal_1m|p0.3|n30|a10000000000|c2.0,reversal_1m,0.30000000000000004,30,10000000000.0,2.0,310,-0.1908251842321793,-0.9955681033328532,-2.057057453326297,0.039680699681969855,0.8827456214561299,False
reversal_1m|p0.3|n50|a100000000|c0.5,reversal_1m,0.30000000000000004,50,100000000.0,0.5,310,-0.1195861209414969,-0.9695065761797226,-0.7466612113631284,0.4552680892860561,1.0,False
reversal_1m|p0.3|n50|a100000000|c1.0,reversal_1m,0.30000000000000004,50,100000000.0,1.0,310,-0.12031546886643085,-0.9700905649407947,-0.7574388278888209,0.448787001475194,1.0,False
reversal_1m|p0.3|n50|a100000000|c1.5,reversal_1m,0.30000000000000004,50,100000000.0,1.5,310,-0.12104426566773274,-0.9706634106159159,-0.768216633861485,0.4423584928744688,1.0,False
reversal_1m|p0.3|n50|a100000000|c2.0,reversal_1m,0.30000000000000004,50,100000000.0,2.0,310,-0.12177251172214265,-0.9712253250429929,-0.7789946287366055,0.4359828788022022,1.0,False
reversal_1m|p0.3|n50|a1000000000|c0.5,reversal_1m,0.30000000000000004,50,1000000000.0,0.5,310,-0.121162481158815,-0.9707553342700471,-0.7699656488254243,0.4413202697111984,1.0,False
reversal_1m|p0.3|n50|a1000000000|c1.0,reversal_1m,0.30000000000000004,50,1000000000.0,1.0,310,-0.12346323394216618,-0.9724904376144269,-0.8040494009624204,0.42136844516583505,1.0,False
reversal_1m|p0.3|n50|a1000000000|c1.5,reversal_1m,0.30000000000000004,50,1000000000.0,1.5,310,-0.12575849176322418,-0.9741229586616776,-0.8381350240165496,0.4019548743524899,1.0,False
reversal_1m|p0.3|n50|a1000000000|c2.0,reversal_1m,0.30000000000000004,50,1000000000.0,2.0,310,-0.12804826649617607,-0.9756589408261849,-0.8722225007585945,0.3830870067729344,1.0,False
reversal_1m|p0.3|n50|a10000000000|c0.5,reversal_1m,0.30000000000000004,50,10000000000.0,0.5,310,-0.1294133246080481,-0.976464743839236,-1.033234173412483,0.30149432411132615,0.9569772126394593,False
reversal_1m|p0.3|n50|a10000000000|c1.0,reversal_1m,0.30000000000000004,50,10000000000.0,1.0,310,-0.13572652332855384,-0.980141187641001,-1.1326519345690986,0.25736044984126494,0.9569772126394593,False
