key,signal,universe_pct,holdings,aum_krw,cost_multiplier,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
momentum_6m|p0.4|n30|a100000000|c1.0,momentum_6m,0.4000000000000001,30,100000000.0,1.0,310,-0.2665757553677476,-0.9997477228381952,-3.156451219199494,0.0015970159761389269,0.9999999999999998,False
momentum_6m|p0.4|n30|a100000000|c1.5,momentum_6m,0.4000000000000001,30,100000000.0,1.5,310,-0.26746293806241583,-0.9997552254658651,-3.1722613272469897,0.0015125683132399814,0.9999999999999998,False
momentum_6m|p0.4|n30|a100000000|c2.0,momentum_6m,0.4000000000000001,30,100000000.0,2.0,310,-0.26834914872060456,-0.9997625057972416,-3.1880712023285676,0.0014322526347303466,0.9999999999999998,False
momentum_6m|p0.4|n30|a1000000000|c0.5,momentum_6m,0.4000000000000001,30,1000000000.0,0.5,310,-0.26800032607264,-0.9997597802586393,-3.185822539440676,0.0014434310693760555,0.9991321194754534,False
momentum_6m|p0.4|n30|a1000000000|c1.0,momentum_6m,0.4000000000000001,30,1000000000.0,1.0,310,-0.2707836099597609,-0.9997815520246176,-3.2355805210557187,0.0012139564055928531,0.9991321194754534,False
momentum_6m|p0.4|n30|a1000000000|c1.5,momentum_6m,0.4000000000000001,30,1000000000.0,1.5,310,-0.27355730046162385,-0.9998013573867297,-3.2853357313063225,0.0010186091880999282,0.9991321194754534,False
momentum_6m|p0.4|n30|a1000000000|c2.0,momentum_6m,0.4000000000000001,30,1000000000.0,2.0,310,-0.2763214273112866,-0.9998193733317365,-3.335088041812379,0.0008527239672120324,0.9991321194754534,False
momentum_6m|p0.4|n30|a10000000000|c0.5,momentum_6m,0.4000000000000001,30,10000000000.0,0.5,310,-0.25395989083837234,-0.9996215773717583,-4.008418757976712,6.11266598604665e-05,0.8251375176644554,False
momentum_6m|p0.4|n30|a10000000000|c1.0,momentum_6m,0.4000000000000001,30,10000000000.0,1.0,310,-0.25897968361595447,-0.9996795662142473,-4.117418788791742,3.831394743603056e-05,0.8251375176644554,False
momentum_6m|p0.4|n30|a10000000000|c1.5,momentum_6m,0.4000000000000001,30,10000000000.0,1.5,310,-0.263968566237616,-0.999728695114546,-4.22642346161214,2.37434981080753e-05,0.8251375176644554,False
momentum_6m|p0.4|n30|a10000000000|c2.0,momentum_6m,0.4000000000000001,30,10000000000.0,2.0,310,-0.2689267114441416,-0.9997703137546273,-4.335432553701192,1.4547377503948411e-05,0.8251375176644554,False
momentum_6m|p0.4|n50|a100000000|c0.5,momentum_6m,0.4000000000000001,50,100000000.0,0.5,310,-0.19976706745987438,-0.9976513248861676,-2.4485817091950537,0.014341989603947392,1.0,False
momentum_6m|p0.4|n50|a100000000|c1.0,momentum_6m,0.4000000000000001,50,100000000.0,1.0,310,-0.2005476666762549,-0.9977077451170328,-2.4629406160286242,0.013780273744104177,1.0,False
momentum_6m|p0.4|n50|a100000000|c1.5,momentum_6m,0.4000000000000001,50,100000000.0,1.5,310,-0.20132757491884157,-0.9977628149895753,-2.477299393229542,0.013238080358082271,1.0,False
momentum_6m|p0.4|n50|a100000000|c2.0,momentum_6m,0.4000000000000001,50,100000000.0,2.0,310,-0.20210679273814158,-0.9978165667041301,-2.491658037946566,0.012714838763832725,1.0,False
momentum_6m|p0.4|n50|a1000000000|c0.5,momentum_6m,0.4000000000000001,50,1000000000.0,0.5,310,-0.20147539052471397,-0.997773162810423,-2.4801235487655586,0.013133686613880924,0.9999580372794931,False
momentum_6m|p0.4|n50|a1000000000|c1.0,momentum_6m,0.4000000000000001,50,1000000000.0,1.0,310,-0.2039360606005315,-0.9979379745720959,-2.52551542112952,0.011552871098391426,0.9999580372794931,False
