test,date,bucket,mean_return,n
six_month_momentum_vs_future_12m,2014-01-29 00:00:00,4,0.22764234047181042,334
six_month_momentum_vs_future_12m,2014-01-29 00:00:00,5,0.2724989727877569,335
six_month_momentum_vs_future_12m,2014-02-28 00:00:00,1,0.2703970412181146,334
six_month_momentum_vs_future_12m,2014-02-28 00:00:00,2,0.3037606131642488,334
six_month_momentum_vs_future_12m,2014-02-28 00:00:00,3,0.2437470641274034,333
six_month_momentum_vs_future_12m,2014-02-28 00:00:00,4,0.2743599213022371,334
six_month_momentum_vs_future_12m,2014-02-28 00:00:00,5,0.307913299165787,334
six_month_momentum_vs_future_12m,2014-03-31 00:00:00,1,0.3594419908483992,334
six_month_momentum_vs_future_12m,2014-03-31 00:00:00,2,0.3097604285335507,334
six_month_momentum_vs_future_12m,2014-03-31 00:00:00,3,0.35242120509449126,334
six_month_momentum_vs_future_12m,2014-03-31 00:00:00,4,0.2970888238757492,334
six_month_momentum_vs_future_12m,2014-03-31 00:00:00,5,0.38016670503682176,334
six_month_momentum_vs_future_12m,2014-04-30 00:00:00,1,0.30813198227878813,335
six_month_momentum_vs_future_12m,2014-04-30 00:00:00,2,0.37925287083244674,335
six_month_momentum_vs_future_12m,2014-04-30 00:00:00,3,0.39245571702169574,334
six_month_momentum_vs_future_12m,2014-04-30 00:00:00,4,0.41564529030280833,335
six_month_momentum_vs_future_12m,2014-04-30 00:00:00,5,0.4596849931217087,335
six_month_momentum_vs_future_12m,2014-05-30 00:00:00,1,0.35587820914172946,338
six_month_momentum_vs_future_12m,2014-05-30 00:00:00,2,0.4012875307381234,337
six_month_momentum_vs_future_12m,2014-05-30 00:00:00,3,0.42068019576297405,337
six_month_momentum_vs_future_12m,2014-05-30 00:00:00,4,0.5131602671798999,337
six_month_momentum_vs_future_12m,2014-05-30 00:00:00,5,0.5691337778474297,337
six_month_momentum_vs_future_12m,2014-06-30 00:00:00,1,0.41114929700989933,339
six_month_momentum_vs_future_12m,2014-06-30 00:00:00,2,0.5235542031430469,339
six_month_momentum_vs_future_12m,2014-06-30 00:00:00,3,0.497279251558222,338
six_month_momentum_vs_future_12m,2014-06-30 00:00:00,4,0.48956760813181166,339
six_month_momentum_vs_future_12m,2014-06-30 00:00:00,5,0.6239891662722766,339
six_month_momentum_vs_future_12m,2014-07-31 00:00:00,1,0.41427560540738345,339
six_month_momentum_vs_future_12m,2014-07-31 00:00:00,2,0.5224482712285274,338
six_month_momentum_vs_future_12m,2014-07-31 00:00:00,3,0.38944077305185404,338
six_month_momentum_vs_future_12m,2014-07-31 00:00:00,4,0.44870979029583596,338
six_month_momentum_vs_future_12m,2014-07-31 00:00:00,5,0.5182837954524878,339
six_month_momentum_vs_future_12m,2014-08-29 00:00:00,1,0.3031101023329022,340
six_month_momentum_vs_future_12m,2014-08-29 00:00:00,2,0.3260995031750276,339
six_month_momentum_vs_future_12m,2014-08-29 00:00:00,3,0.2807685988856382,339
six_month_momentum_vs_future_12m,2014-08-29 00:00:00,4,0.3513106756356213,339
six_month_momentum_vs_future_12m,2014-08-29 00:00:00,5,0.34845348848646346,339
six_month_momentum_vs_future_12m,2014-09-30 00:00:00,1,0.4179943279244031,340
six_month_momentum_vs_future_12m,2014-09-30 00:00:00,2,0.36163121390084096,339
six_month_momentum_vs_future_12m,2014-09-30 00:00:00,3,0.37877738321793303,339
six_month_momentum_vs_future_12m,2014-09-30 00:00:00,4,0.2776186347370546,339
six_month_momentum_vs_future_12m,2014-09-30 00:00:00,5,0.28625828232694567,339
six_month_momentum_vs_future_12m,2014-10-31 00:00:00,1,0.5762935128673022,340
six_month_momentum_vs_future_12m,2014-10-31 00:00:00,2,0.4576105023574571,340
six_month_momentum_vs_future_12m,2014-10-31 00:00:00,3,0.41493500216069085,339
six_month_momentum_vs_future_12m,2014-10-31 00:00:00,4,0.38609618800092393,340
six_month_momentum_vs_future_12m,2014-10-31 00:00:00,5,0.3227762500928963,340
six_month_momentum_vs_future_12m,2014-11-28 00:00:00,1,0.5051369355837964,341
six_month_momentum_vs_future_12m,2014-11-28 00:00:00,2,0.529131622582478,340
six_month_momentum_vs_future_12m,2014-11-28 00:00:00,3,0.4131263219183119,340
six_month_momentum_vs_future_12m,2014-11-28 00:00:00,4,0.3580937054345344,340
six_month_momentum_vs_future_12m,2014-11-28 00:00:00,5,0.38915056135710596,341
six_month_momentum_vs_future_12m,2014-12-30 00:00:00,1,0.5110559705522311,341
six_month_momentum_vs_future_12m,2014-12-30 00:00:00,2,0.45821960183939425,341
six_month_momentum_vs_future_12m,2014-12-30 00:00:00,3,0.496224832859363,340
six_month_momentum_vs_future_12m,2014-12-30 00:00:00,4,0.40238180496162057,341
six_month_momentum_vs_future_12m,2014-12-30 00:00:00,5,0.3876767456758145,341
six_month_momentum_vs_future_12m,2015-01-30 00:00:00,1,0.2185563066159542,342
six_month_momentum_vs_future_12m,2015-01-30 00:00:00,2,0.3824413564340897,342
six_month_momentum_vs_future_12m,2015-01-30 00:00:00,3,0.30887470392872857,340
six_month_momentum_vs_future_12m,2015-01-30 00:00:00,4,0.41294106049281665,341
six_month_momentum_vs_future_12m,2015-01-30 00:00:00,5,0.188273515774035,341
six_month_momentum_vs_future_12m,2015-02-27 00:00:00,1,0.11801434024168968,344
six_month_momentum_vs_future_12m,2015-02-27 00:00:00,2,0.16221153521581752,343
six_month_momentum_vs_future_12m,2015-02-27 00:00:00,3,0.23820052570836878,344
six_month_momentum_vs_future_12m,2015-02-27 00:00:00,4,0.3579154358759684,343
six_month_momentum_vs_future_12m,2015-02-27 00:00:00,5,0.095873087299138,344
six_month_momentum_vs_future_12m,2015-03-31 00:00:00,1,0.13604354791158238,343
six_month_momentum_vs_future_12m,2015-03-31 00:00:00,2,0.1373736457645378,343
six_month_momentum_vs_future_12m,2015-03-31 00:00:00,3,0.18469590962824486,342
six_month_momentum_vs_future_12m,2015-03-31 00:00:00,4,0.2149249150351054,343
six_month_momentum_vs_future_12m,2015-03-31 00:00:00,5,0.22440577519726318,343
six_month_momentum_vs_future_12m,2015-04-30 00:00:00,1,0.09587940650561418,343
six_month_momentum_vs_future_12m,2015-04-30 00:00:00,2,0.10903447576055658,342
six_month_momentum_vs_future_12m,2015-04-30 00:00:00,3,0.18872066400878285,342
six_month_momentum_vs_future_12m,2015-04-30 00:00:00,4,0.14280969604481175,342
six_month_momentum_vs_future_12m,2015-04-30 00:00:00,5,0.2014412622166518,343
six_month_momentum_vs_future_12m,2015-05-29 00:00:00,1,0.10787366267012029,345
six_month_momentum_vs_future_12m,2015-05-29 00:00:00,2,0.12439649349086702,345
six_month_momentum_vs_future_12m,2015-05-29 00:00:00,3,0.15963900553796928,345
six_month_momentum_vs_future_12m,2015-05-29 00:00:00,4,0.18879575266709292,345
six_month_momentum_vs_future_12m,2015-05-29 00:00:00,5,0.04550708955142417,345
six_month_momentum_vs_future_12m,2015-06-30 00:00:00,1,0.12367934179550125,352
six_month_momentum_vs_future_12m,2015-06-30 00:00:00,2,0.15517716083002434,351
six_month_momentum_vs_future_12m,2015-06-30 00:00:00,3,0.1307733973222054,351
six_month_momentum_vs_future_12m,2015-06-30 00:00:00,4,0.11052769385606441,351
six_month_momentum_vs_future_12m,2015-06-30 00:00:00,5,-0.0387888908265451,352
six_month_momentum_vs_future_12m,2015-07-31 00:00:00,1,0.2236492281642456,353
six_month_momentum_vs_future_12m,2015-07-31 00:00:00,2,0.22972054057539576,352
six_month_momentum_vs_future_12m,2015-07-31 00:00:00,3,0.14479596775671927,352
six_month_momentum_vs_future_12m,2015-07-31 00:00:00,4,0.12593024435145497,352
six_month_momentum_vs_future_12m,2015-07-31 00:00:00,5,0.03855948299658019,352
six_month_momentum_vs_future_12m,2015-08-31 00:00:00,1,0.3471103110794649,353
six_month_momentum_vs_future_12m,2015-08-31 00:00:00,2,0.2530839924222837,352
six_month_momentum_vs_future_12m,2015-08-31 00:00:00,3,0.1977783668186971,352
six_month_momentum_vs_future_12m,2015-08-31 00:00:00,4,0.11208794973636692,352
six_month_momentum_vs_future_12m,2015-08-31 00:00:00,5,0.012447503368459421,353
six_month_momentum_vs_future_12m,2015-09-30 00:00:00,1,0.2199393686100287,355
six_month_momentum_vs_future_12m,2015-09-30 00:00:00,2,0.28110026842088737,355
six_month_momentum_vs_future_12m,2015-09-30 00:00:00,3,0.2226931609453646,354
six_month_momentum_vs_future_12m,2015-09-30 00:00:00,4,0.1369303912319419,355
six_month_momentum_vs_future_12m,2015-09-30 00:00:00,5,0.04129093556615445,355
six_month_momentum_vs_future_12m,2015-10-30 00:00:00,1,0.09073096991451489,356
six_month_momentum_vs_future_12m,2015-10-30 00:00:00,2,0.08927930656188995,355
six_month_momentum_vs_future_12m,2015-10-30 00:00:00,3,0.08004808672839668,355
six_month_momentum_vs_future_12m,2015-10-30 00:00:00,4,0.10040145079026382,355
six_month_momentum_vs_future_12m,2015-10-30 00:00:00,5,-0.0705068098188614,356
six_month_momentum_vs_future_12m,2015-11-30 00:00:00,1,0.030058292888878516,357
six_month_momentum_vs_future_12m,2015-11-30 00:00:00,2,0.020116365617812593,357
six_month_momentum_vs_future_12m,2015-11-30 00:00:00,3,0.08029179595114018,361
six_month_momentum_vs_future_12m,2015-11-30 00:00:00,4,0.08147027521570513,353
six_month_momentum_vs_future_12m,2015-11-30 00:00:00,5,-0.040878273953863245,357
six_month_momentum_vs_future_12m,2015-12-30 00:00:00,1,-0.02579115086724478,362
six_month_momentum_vs_future_12m,2015-12-30 00:00:00,2,0.08426826779976097,362
six_month_momentum_vs_future_12m,2015-12-30 00:00:00,3,0.08181940397079143,362
six_month_momentum_vs_future_12m,2015-12-30 00:00:00,4,0.12663418057047635,362
six_month_momentum_vs_future_12m,2015-12-30 00:00:00,5,0.08187180388966571,362
six_month_momentum_vs_future_12m,2016-01-29 00:00:00,1,0.05040932906070273,364
six_month_momentum_vs_future_12m,2016-01-29 00:00:00,2,0.12363663574676763,363
six_month_momentum_vs_future_12m,2016-01-29 00:00:00,3,0.15835164462385512,363
six_month_momentum_vs_future_12m,2016-01-29 00:00:00,4,0.1159338872710841,363
six_month_momentum_vs_future_12m,2016-01-29 00:00:00,5,0.04703740697518222,363
six_month_momentum_vs_future_12m,2016-02-29 00:00:00,1,-0.009490992100442313,366
six_month_momentum_vs_future_12m,2016-02-29 00:00:00,2,0.06829789138018216,365
six_month_momentum_vs_future_12m,2016-02-29 00:00:00,3,0.10391741898894939,365
six_month_momentum_vs_future_12m,2016-02-29 00:00:00,4,0.142382085751163,365
six_month_momentum_vs_future_12m,2016-02-29 00:00:00,5,0.07512632926240538,365
six_month_momentum_vs_future_12m,2016-03-31 00:00:00,1,-0.04651414682740469,366
six_month_momentum_vs_future_12m,2016-03-31 00:00:00,2,0.04210010137672038,366
six_month_momentum_vs_future_12m,2016-03-31 00:00:00,3,0.057443021477420655,366
six_month_momentum_vs_future_12m,2016-03-31 00:00:00,4,0.07747586353457325,366
six_month_momentum_vs_future_12m,2016-03-31 00:00:00,5,0.03097891347115472,366
six_month_momentum_vs_future_12m,2016-04-29 00:00:00,1,-0.06803078497824544,368
six_month_momentum_vs_future_12m,2016-04-29 00:00:00,2,0.007428049988317776,367
six_month_momentum_vs_future_12m,2016-04-29 00:00:00,3,0.06035874821340081,368
six_month_momentum_vs_future_12m,2016-04-29 00:00:00,4,-0.0018249718699490012,367
six_month_momentum_vs_future_12m,2016-04-29 00:00:00,5,-0.03434285156229006,368
six_month_momentum_vs_future_12m,2016-05-31 00:00:00,1,0.0055160792061638075,370
six_month_momentum_vs_future_12m,2016-05-31 00:00:00,2,0.10333858474223101,369
six_month_momentum_vs_future_12m,2016-05-31 00:00:00,3,0.04754559565289358,369
six_month_momentum_vs_future_12m,2016-05-31 00:00:00,4,0.07936946711082751,369
six_month_momentum_vs_future_12m,2016-05-31 00:00:00,5,-0.0451387564970283,370
six_month_momentum_vs_future_12m,2016-06-30 00:00:00,1,0.03883501732479996,375
six_month_momentum_vs_future_12m,2016-06-30 00:00:00,2,0.09465591363248967,374
six_month_momentum_vs_future_12m,2016-06-30 00:00:00,3,0.11178453629765542,374
six_month_momentum_vs_future_12m,2016-06-30 00:00:00,4,0.08224690857308521,374
six_month_momentum_vs_future_12m,2016-06-30 00:00:00,5,-0.04474632311240642,375
six_month_momentum_vs_future_12m,2016-07-29 00:00:00,1,-0.10533098913449894,374
six_month_momentum_vs_future_12m,2016-07-29 00:00:00,2,0.013828104168052666,373
six_month_momentum_vs_future_12m,2016-07-29 00:00:00,3,-0.0056807551417247725,374
six_month_momentum_vs_future_12m,2016-07-29 00:00:00,4,0.02541424272558403,373
six_month_momentum_vs_future_12m,2016-07-29 00:00:00,5,-0.112402492125012,374
six_month_momentum_vs_future_12m,2016-08-31 00:00:00,1,-0.04617348171565023,376
six_month_momentum_vs_future_12m,2016-08-31 00:00:00,2,0.04012217548320523,375
six_month_momentum_vs_future_12m,2016-08-31 00:00:00,3,0.046967293794813986,375
six_month_momentum_vs_future_12m,2016-08-31 00:00:00,4,0.011478681943169007,375
six_month_momentum_vs_future_12m,2016-08-31 00:00:00,5,-0.06408303010146521,375
six_month_momentum_vs_future_12m,2016-09-30 00:00:00,1,-0.09644947411618447,376
six_month_momentum_vs_future_12m,2016-09-30 00:00:00,2,-0.04985965956169544,375
six_month_momentum_vs_future_12m,2016-09-30 00:00:00,3,-0.003697347589998231,376
six_month_momentum_vs_future_12m,2016-09-30 00:00:00,4,-0.10024101793727663,375
six_month_momentum_vs_future_12m,2016-09-30 00:00:00,5,-0.14195853611116527,376
six_month_momentum_vs_future_12m,2016-10-31 00:00:00,1,-0.012344436482010493,376
six_month_momentum_vs_future_12m,2016-10-31 00:00:00,2,0.02900288238170053,376
six_month_momentum_vs_future_12m,2016-10-31 00:00:00,3,0.040922050781536254,376
six_month_momentum_vs_future_12m,2016-10-31 00:00:00,4,0.04098315671222271,376
six_month_momentum_vs_future_12m,2016-10-31 00:00:00,5,-0.036850874747987844,376
six_month_momentum_vs_future_12m,2016-11-30 00:00:00,1,0.12676365695955297,376
six_month_momentum_vs_future_12m,2016-11-30 00:00:00,2,0.11238769920859729,375
six_month_momentum_vs_future_12m,2016-11-30 00:00:00,3,0.10929715868117887,375
six_month_momentum_vs_future_12m,2016-11-30 00:00:00,4,0.07445784493836798,375
six_month_momentum_vs_future_12m,2016-11-30 00:00:00,5,0.06972702589482611,376
six_month_momentum_vs_future_12m,2016-12-29 00:00:00,1,0.04738344286981786,378
six_month_momentum_vs_future_12m,2016-12-29 00:00:00,2,0.08391214063462372,378
six_month_momentum_vs_future_12m,2016-12-29 00:00:00,3,0.038783628220177994,378
six_month_momentum_vs_future_12m,2016-12-29 00:00:00,4,0.039322306293648655,378
six_month_momentum_vs_future_12m,2016-12-29 00:00:00,5,0.026334285877658313,378
six_month_momentum_vs_future_12m,2017-01-31 00:00:00,1,0.2872133470534147,380
six_month_momentum_vs_future_12m,2017-01-31 00:00:00,2,0.20214413880424376,379
six_month_momentum_vs_future_12m,2017-01-31 00:00:00,3,0.20171763222178493,379
six_month_momentum_vs_future_12m,2017-01-31 00:00:00,4,0.14861603373772903,379
six_month_momentum_vs_future_12m,2017-01-31 00:00:00,5,0.13552799555795614,379
six_month_momentum_vs_future_12m,2017-02-28 00:00:00,1,0.19724107385464162,380
six_month_momentum_vs_future_12m,2017-02-28 00:00:00,2,0.10102967093383658,379
six_month_momentum_vs_future_12m,2017-02-28 00:00:00,3,0.13992637408501207,379
six_month_momentum_vs_future_12m,2017-02-28 00:00:00,4,0.17448468538646866,379
six_month_momentum_vs_future_12m,2017-02-28 00:00:00,5,0.1503948945094207,379
six_month_momentum_vs_future_12m,2017-03-31 00:00:00,1,0.2879537381427092,379
six_month_momentum_vs_future_12m,2017-03-31 00:00:00,2,0.1384312961634235,378
six_month_momentum_vs_future_12m,2017-03-31 00:00:00,3,0.15703622912157528,379
six_month_momentum_vs_future_12m,2017-03-31 00:00:00,4,0.12926441531230023,378
six_month_momentum_vs_future_12m,2017-03-31 00:00:00,5,0.12834574921588837,379
six_month_momentum_vs_future_12m,2017-04-28 00:00:00,1,0.19817777676219864,380
six_month_momentum_vs_future_12m,2017-04-28 00:00:00,2,0.2037183989018729,379
six_month_momentum_vs_future_12m,2017-04-28 00:00:00,3,0.16962328724351555,379
six_month_momentum_vs_future_12m,2017-04-28 00:00:00,4,0.22775462689689277,379
six_month_momentum_vs_future_12m,2017-04-28 00:00:00,5,0.215001923538573,379
six_month_momentum_vs_future_12m,2017-05-31 00:00:00,1,0.1981351989476547,381
six_month_momentum_vs_future_12m,2017-05-31 00:00:00,2,0.11744353900988773,380
six_month_momentum_vs_future_12m,2017-05-31 00:00:00,3,0.1502537191130917,380
six_month_momentum_vs_future_12m,2017-05-31 00:00:00,4,0.17797082609549117,380
six_month_momentum_vs_future_12m,2017-05-31 00:00:00,5,0.18360153106841548,380
six_month_momentum_vs_future_12m,2017-06-30 00:00:00,1,0.046357660328543486,382
six_month_momentum_vs_future_12m,2017-06-30 00:00:00,2,0.05166183697059737,382
six_month_momentum_vs_future_12m,2017-06-30 00:00:00,3,0.10105224944685175,382
six_month_momentum_vs_future_12m,2017-06-30 00:00:00,4,0.05118493168059475,382
six_month_momentum_vs_future_12m,2017-06-30 00:00:00,5,0.08648344210337788,382
six_month_momentum_vs_future_12m,2017-07-31 00:00:00,1,0.07386023274001884,382
six_month_momentum_vs_future_12m,2017-07-31 00:00:00,2,0.11012557160693974,381
six_month_momentum_vs_future_12m,2017-07-31 00:00:00,3,0.09441577538063951,382
six_month_momentum_vs_future_12m,2017-07-31 00:00:00,4,0.04386646991563907,381
six_month_momentum_vs_future_12m,2017-07-31 00:00:00,5,0.054098228577430005,382
six_month_momentum_vs_future_12m,2017-08-31 00:00:00,1,0.10203467506453133,383
six_month_momentum_vs_future_12m,2017-08-31 00:00:00,2,0.17152910038732866,383
six_month_momentum_vs_future_12m,2017-08-31 00:00:00,3,0.1322710214119593,383
six_month_momentum_vs_future_12m,2017-08-31 00:00:00,4,0.04666118938105587,383
six_month_momentum_vs_future_12m,2017-08-31 00:00:00,5,0.0920325030794228,383
six_month_momentum_vs_future_12m,2017-09-29 00:00:00,1,0.1736961027992937,385
six_month_momentum_vs_future_12m,2017-09-29 00:00:00,2,0.23291562240857488,384
six_month_momentum_vs_future_12m,2017-09-29 00:00:00,3,0.2020467161353374,385
six_month_momentum_vs_future_12m,2017-09-29 00:00:00,4,0.17435481005722184,384
six_month_momentum_vs_future_12m,2017-09-29 00:00:00,5,0.14075012473489398,385
six_month_momentum_vs_future_12m,2017-10-31 00:00:00,1,-0.08567271344995872,386
six_month_momentum_vs_future_12m,2017-10-31 00:00:00,2,-0.0897884165227674,386
six_month_momentum_vs_future_12m,2017-10-31 00:00:00,3,-0.08312110502430622,385
six_month_momentum_vs_future_12m,2017-10-31 00:00:00,4,-0.08978078529974932,386
six_month_momentum_vs_future_12m,2017-10-31 00:00:00,5,-0.08932062100243002,386
six_month_momentum_vs_future_12m,2017-11-30 00:00:00,1,-0.032110855771779814,387
six_month_momentum_vs_future_12m,2017-11-30 00:00:00,2,-0.04915716006216214,386
six_month_momentum_vs_future_12m,2017-11-30 00:00:00,3,-0.08037312075510424,387
six_month_momentum_vs_future_12m,2017-11-30 00:00:00,4,-0.0962346701985378,386
six_month_momentum_vs_future_12m,2017-11-30 00:00:00,5,-0.061534431322454196,387
six_month_momentum_vs_future_12m,2017-12-28 00:00:00,1,-0.033749156125905566,389
six_month_momentum_vs_future_12m,2017-12-28 00:00:00,2,-0.05178078276183096,388
six_month_momentum_vs_future_12m,2017-12-28 00:00:00,3,-0.04351529239961501,389
six_month_momentum_vs_future_12m,2017-12-28 00:00:00,4,-0.12062771865635209,388
six_month_momentum_vs_future_12m,2017-12-28 00:00:00,5,-0.13337144518310418,389
six_month_momentum_vs_future_12m,2018-01-31 00:00:00,1,-0.0695739616596282,392
six_month_momentum_vs_future_12m,2018-01-31 00:00:00,2,-0.025375073042931615,391
six_month_momentum_vs_future_12m,2018-01-31 00:00:00,3,-0.059123207877103595,391
six_month_momentum_vs_future_12m,2018-01-31 00:00:00,4,-0.11762762300520915,391
six_month_momentum_vs_future_12m,2018-01-31 00:00:00,5,-0.21604177532867128,391
six_month_momentum_vs_future_12m,2018-02-28 00:00:00,1,-0.09345093250856168,393
six_month_momentum_vs_future_12m,2018-02-28 00:00:00,2,-0.015434461436558902,393
six_month_momentum_vs_future_12m,2018-02-28 00:00:00,3,-0.030922770071582197,392
six_month_momentum_vs_future_12m,2018-02-28 00:00:00,4,-0.09709276319358434,393
six_month_momentum_vs_future_12m,2018-02-28 00:00:00,5,-0.1477526326309069,393
six_month_momentum_vs_future_12m,2018-03-30 00:00:00,1,-0.09922481156654947,395
six_month_momentum_vs_future_12m,2018-03-30 00:00:00,2,-0.06260476432056813,394
six_month_momentum_vs_future_12m,2018-03-30 00:00:00,3,-0.0435644794335581,394
six_month_momentum_vs_future_12m,2018-03-30 00:00:00,4,-0.08314526979054752,394
six_month_momentum_vs_future_12m,2018-03-30 00:00:00,5,-0.16865633947239694,394
six_month_momentum_vs_future_12m,2018-04-30 00:00:00,1,-0.0820353334904987,393
six_month_momentum_vs_future_12m,2018-04-30 00:00:00,2,-0.017741117622578892,393
six_month_momentum_vs_future_12m,2018-04-30 00:00:00,3,-0.061452421742765974,393
six_month_momentum_vs_future_12m,2018-04-30 00:00:00,4,-0.09778583590790814,393
six_month_momentum_vs_future_12m,2018-04-30 00:00:00,5,-0.1824312447634533,393
six_month_momentum_vs_future_12m,2018-05-31 00:00:00,1,-0.10474826637741164,394
six_month_momentum_vs_future_12m,2018-05-31 00:00:00,2,-0.10003415454305636,394
six_month_momentum_vs_future_12m,2018-05-31 00:00:00,3,-0.06341334228933634,393
six_month_momentum_vs_future_12m,2018-05-31 00:00:00,4,-0.13756322058634363,394
six_month_momentum_vs_future_12m,2018-05-31 00:00:00,5,-0.2505870516442528,394
six_month_momentum_vs_future_12m,2018-06-29 00:00:00,1,0.026992914652062494,396
six_month_momentum_vs_future_12m,2018-06-29 00:00:00,2,-0.018898297196321988,396
six_month_momentum_vs_future_12m,2018-06-29 00:00:00,3,-0.01438141117243867,396
six_month_momentum_vs_future_12m,2018-06-29 00:00:00,4,-0.029247736172035695,396
six_month_momentum_vs_future_12m,2018-06-29 00:00:00,5,-0.14284684994871844,396
six_month_momentum_vs_future_12m,2018-07-31 00:00:00,1,-0.13371785116534196,397
six_month_momentum_vs_future_12m,2018-07-31 00:00:00,2,-0.06929408321191281,397
six_month_momentum_vs_future_12m,2018-07-31 00:00:00,3,-0.08552961220256804,396
six_month_momentum_vs_future_12m,2018-07-31 00:00:00,4,-0.0532193714747459,397
six_month_momentum_vs_future_12m,2018-07-31 00:00:00,5,-0.14329353075603277,397
six_month_momentum_vs_future_12m,2018-08-31 00:00:00,1,-0.1753209114993021,398
six_month_momentum_vs_future_12m,2018-08-31 00:00:00,2,-0.12681639092520358,398
six_month_momentum_vs_future_12m,2018-08-31 00:00:00,3,-0.10012420251848055,397
six_month_momentum_vs_future_12m,2018-08-31 00:00:00,4,-0.09717688395511186,398
six_month_momentum_vs_future_12m,2018-08-31 00:00:00,5,-0.18293199953434094,398
six_month_momentum_vs_future_12m,2018-09-28 00:00:00,1,-0.11234739017407387,399
six_month_momentum_vs_future_12m,2018-09-28 00:00:00,2,-0.10999017342120561,398
six_month_momentum_vs_future_12m,2018-09-28 00:00:00,3,-0.12075780019955759,398
six_month_momentum_vs_future_12m,2018-09-28 00:00:00,4,-0.08473769222311271,398
six_month_momentum_vs_future_12m,2018-09-28 00:00:00,5,-0.132235232599073,398
six_month_momentum_vs_future_12m,2018-10-31 00:00:00,1,0.10710826949587504,399
six_month_momentum_vs_future_12m,2018-10-31 00:00:00,2,0.17438412158163208,398
six_month_momentum_vs_future_12m,2018-10-31 00:00:00,3,0.14212567052997904,398
six_month_momentum_vs_future_12m,2018-10-31 00:00:00,4,0.08383524185313229,398
six_month_momentum_vs_future_12m,2018-10-31 00:00:00,5,0.0891598125010032,398
six_month_momentum_vs_future_12m,2018-11-30 00:00:00,1,0.0032741059237652364,399
six_month_momentum_vs_future_12m,2018-11-30 00:00:00,2,0.05038975192306482,398
six_month_momentum_vs_future_12m,2018-11-30 00:00:00,3,0.08271391164112851,399
six_month_momentum_vs_future_12m,2018-11-30 00:00:00,4,0.03262611894778121,398
six_month_momentum_vs_future_12m,2018-11-30 00:00:00,5,-0.029771762179972825,399
six_month_momentum_vs_future_12m,2018-12-28 00:00:00,1,0.11915369785306097,400
six_month_momentum_vs_future_12m,2018-12-28 00:00:00,2,0.12754018735397785,399
six_month_momentum_vs_future_12m,2018-12-28 00:00:00,3,0.07508462411419664,399
six_month_momentum_vs_future_12m,2018-12-28 00:00:00,4,0.08598204789658709,399
six_month_momentum_vs_future_12m,2018-12-28 00:00:00,5,0.03076742930543419,399
six_month_momentum_vs_future_12m,2019-01-31 00:00:00,1,-0.021835652238652258,402
six_month_momentum_vs_future_12m,2019-01-31 00:00:00,2,-0.015581107947761894,399
six_month_momentum_vs_future_12m,2019-01-31 00:00:00,3,0.018547471205752473,401
six_month_momentum_vs_future_12m,2019-01-31 00:00:00,4,-0.06959751189989033,400
six_month_momentum_vs_future_12m,2019-01-31 00:00:00,5,-0.09773182168813044,401
six_month_momentum_vs_future_12m,2019-02-28 00:00:00,1,-0.13566773091595982,402
six_month_momentum_vs_future_12m,2019-02-28 00:00:00,2,-0.09679083586690805,402
six_month_momentum_vs_future_12m,2019-02-28 00:00:00,3,-0.11717161171473851,401
six_month_momentum_vs_future_12m,2019-02-28 00:00:00,4,-0.11116971808696514,402
six_month_momentum_vs_future_12m,2019-02-28 00:00:00,5,-0.11862452301991296,402
six_month_momentum_vs_future_12m,2019-03-29 00:00:00,1,-0.21961758684782848,401
six_month_momentum_vs_future_12m,2019-03-29 00:00:00,2,-0.24902552000110917,400
six_month_momentum_vs_future_12m,2019-03-29 00:00:00,3,-0.1866556809329856,400
six_month_momentum_vs_future_12m,2019-03-29 00:00:00,4,-0.23975377577662768,400
six_month_momentum_vs_future_12m,2019-03-29 00:00:00,5,-0.21669058367293242,401
six_month_momentum_vs_future_12m,2019-04-30 00:00:00,1,-0.2021396525828039,398
six_month_momentum_vs_future_12m,2019-04-30 00:00:00,2,-0.15297929451338899,398
six_month_momentum_vs_future_12m,2019-04-30 00:00:00,3,-0.14968830317046103,398
six_month_momentum_vs_future_12m,2019-04-30 00:00:00,4,-0.08468677846746475,398
six_month_momentum_vs_future_12m,2019-04-30 00:00:00,5,-0.1218049320917196,398
six_month_momentum_vs_future_12m,2019-05-31 00:00:00,1,-0.059261258319588644,400
six_month_momentum_vs_future_12m,2019-05-31 00:00:00,2,-0.027178518353730034,400
six_month_momentum_vs_future_12m,2019-05-31 00:00:00,3,-0.015115507327509903,399
six_month_momentum_vs_future_12m,2019-05-31 00:00:00,4,0.03115083093038784,400
six_month_momentum_vs_future_12m,2019-05-31 00:00:00,5,0.07155407508103102,400
six_month_momentum_vs_future_12m,2019-06-28 00:00:00,1,-0.028940478545062716,405
six_month_momentum_vs_future_12m,2019-06-28 00:00:00,2,-0.06867696695511553,404
six_month_momentum_vs_future_12m,2019-06-28 00:00:00,3,-0.049899334590098085,404
six_month_momentum_vs_future_12m,2019-06-28 00:00:00,4,0.006137011594992227,404
six_month_momentum_vs_future_12m,2019-06-28 00:00:00,5,0.043407971818264314,404
six_month_momentum_vs_future_12m,2019-07-31 00:00:00,1,0.248614049762491,403
six_month_momentum_vs_future_12m,2019-07-31 00:00:00,2,0.15958263838639153,403
six_month_momentum_vs_future_12m,2019-07-31 00:00:00,3,0.14367719083612376,403
