signal,universe_pct,holdings,aum_krw,cost_multiplier,participation,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
small_cap,0.4000000000000001,10,10000000000.0,1.5,0.1,310,0.1273986626337964,-0.5330521428653556,2.5031580670737417,0.012309055630632226,0.579565448424808,False
small_cap,0.4000000000000001,10,10000000000.0,2.0,0.1,310,0.11819583331970329,-0.5475898677106545,2.3872566787603366,0.01697463516920994,0.579565448424808,False
small_cap,0.4000000000000001,20,100000000.0,0.5,0.025,310,0.27615320901301743,-0.6347157390203954,3.814641300808562,0.0001363808846051029,1.0,False
small_cap,0.4000000000000001,20,100000000.0,1.0,0.025,310,0.27369293745558476,-0.6378224603194653,3.7930331566437627,0.00014881827638735246,1.0,False
small_cap,0.4000000000000001,20,100000000.0,1.5,0.025,310,0.27123698786427175,-0.6409033314445672,3.7714246947565577,0.00016231814472122963,1.0,False
small_cap,0.4000000000000001,20,100000000.0,2.0,0.025,310,0.26878535337788545,-0.6439585627354101,3.7498159201619568,0.0001769644267277659,1.0,False
small_cap,0.4000000000000001,20,100000000.0,0.5,0.05,310,0.27615320901301743,-0.6347157390203954,3.814641300808562,0.0001363808846051029,1.0,False
small_cap,0.4000000000000001,20,100000000.0,1.0,0.05,310,0.27369293745558476,-0.6378224603194653,3.7930331566437627,0.00014881827638735246,1.0,False
small_cap,0.4000000000000001,20,100000000.0,1.5,0.05,310,0.27123698786427175,-0.6409033314445672,3.7714246947565577,0.00016231814472122963,1.0,False
small_cap,0.4000000000000001,20,100000000.0,2.0,0.05,310,0.26878535337788545,-0.6439585627354101,3.7498159201619568,0.0001769644267277659,1.0,False
small_cap,0.4000000000000001,20,100000000.0,0.5,0.1,310,0.27615320901301743,-0.6347157390203954,3.814641300808562,0.0001363808846051029,1.0,False
small_cap,0.4000000000000001,20,100000000.0,1.0,0.1,310,0.27369293745558476,-0.6378224603194653,3.7930331566437627,0.00014881827638735246,1.0,False
small_cap,0.4000000000000001,20,100000000.0,1.5,0.1,310,0.27123698786427175,-0.6409033314445672,3.7714246947565577,0.00016231814472122963,1.0,False
small_cap,0.4000000000000001,20,100000000.0,2.0,0.1,310,0.26878535337788545,-0.6439585627354101,3.7498159201619568,0.0001769644267277659,1.0,False
small_cap,0.4000000000000001,20,1000000000.0,0.5,0.025,310,0.2437519904463521,-0.6750636312146474,3.600905862851829,0.0003171103876766779,0.9479803226696929,False
small_cap,0.4000000000000001,20,1000000000.0,1.0,0.025,310,0.23723449452875411,-0.6819229688039965,3.5388514541826295,0.00040187192627261226,0.9479803226696929,False
small_cap,0.4000000000000001,20,1000000000.0,1.5,0.025,310,0.23074818247696238,-0.6886405482000696,3.4768024932231745,0.0005074314662278923,0.9479803226696929,False
small_cap,0.4000000000000001,20,1000000000.0,2.0,0.025,310,0.22429291919078764,-0.6952192362348886,3.414759051417844,0.0006383845624118312,0.9479803226696929,False
small_cap,0.4000000000000001,20,1000000000.0,0.5,0.05,310,0.26081630052715843,-0.6547444674611713,3.690998746153901,0.0002233752388307586,0.9953096915678571,False
small_cap,0.4000000000000001,20,1000000000.0,1.0,0.05,310,0.2532648521427274,-0.663787333774976,3.6232286054353207,0.0002909484605762014,0.9953096915678571,False
small_cap,0.4000000000000001,20,1000000000.0,1.5,0.05,310,0.24575464072709052,-0.6725983648102887,3.5554606821819394,0.00037731737041868385,0.9953096915678571,False
small_cap,0.4000000000000001,20,1000000000.0,2.0,0.05,310,0.23828546266229766,-0.6811833757934906,3.4876951155609017,0.0004872032945171245,0.9953096915678571,False
small_cap,0.4000000000000001,20,1000000000.0,0.5,0.1,310,0.2703425976865208,-0.641400864500465,3.7641735018242954,0.00016710083788895602,0.9996006280261136,False
small_cap,0.4000000000000001,20,1000000000.0,1.0,0.1,310,0.2626240798872428,-0.6509627023588385,3.695938184211171,0.00021907627640516125,0.9996006280261136,False
small_cap,0.4000000000000001,20,1000000000.0,1.5,0.1,310,0.25494831371577975,-0.6602750029718194,3.627700447909808,0.00028595675306286594,0.9996006280261136,False
small_cap,0.4000000000000001,20,1000000000.0,2.0,0.1,310,0.24731508509202182,-0.6693441371921169,3.5594604470464675,0.00037161749432379487,0.9996006280261136,False
small_cap,0.4000000000000001,20,10000000000.0,0.5,0.025,310,0.11017126431913704,-0.4867306767280334,2.8516534383984347,0.00434924899257183,0.421804034330823,False
small_cap,0.4000000000000001,20,10000000000.0,1.0,0.025,310,0.10674886575890596,-0.4929235620286341,2.783563182878946,0.005376538944983356,0.421804034330823,False
small_cap,0.4000000000000001,20,10000000000.0,1.5,0.025,310,0.10333607870213624,-0.5026844603214695,2.7154631152191553,0.006618314829566652,0.421804034330823,False
small_cap,0.4000000000000001,20,10000000000.0,2.0,0.025,310,0.0999328787616558,-0.5134834618017249,2.647353443667137,0.008112451483456962,0.421804034330823,False
small_cap,0.4000000000000001,20,10000000000.0,0.5,0.05,310,0.14077584988045722,-0.5981290758767353,2.9874757683005595,0.0028129159283754035,0.5813847514197428,False
small_cap,0.4000000000000001,20,10000000000.0,1.0,0.05,310,0.1341789066237522,-0.6079312689954288,2.886010797859936,0.0039015877120089915,0.5813847514197428,False
small_cap,0.4000000000000001,20,10000000000.0,1.5,0.05,310,0.1276167789953222,-0.617546417135287,2.784556343169295,0.0053601007660326605,0.5813847514197428,False
small_cap,0.4000000000000001,20,10000000000.0,2.0,0.05,310,0.12108930068951929,-0.626930361673834,2.683112872237457,0.0072940367991365385,0.5813847514197428,False
small_cap,0.4000000000000001,20,10000000000.0,0.5,0.1,310,0.17186869486857725,-0.6887349647402158,3.1076678811505882,0.001885698497465338,0.759758093792868,False
small_cap,0.4000000000000001,20,10000000000.0,1.0,0.1,310,0.16013268816728332,-0.7006017435434028,2.9637616487864635,0.0030390357934027,0.759758093792868,False
small_cap,0.4000000000000001,20,10000000000.0,1.5,0.1,310,0.14850408735505627,-0.7120255654467511,2.819893675857447,0.00480395640696063,0.759758093792868,False
small_cap,0.4000000000000001,20,10000000000.0,2.0,0.1,310,0.13698200162017038,-0.7230226119527183,2.6760648673908465,0.007449222588240545,0.759758093792868,False
small_cap,0.4000000000000001,30,100000000.0,0.5,0.025,310,0.23606044402037085,-0.6797206908089785,3.6221862118713855,0.00029212370901587903,0.9999999999999998,False
small_cap,0.4000000000000001,30,100000000.0,1.0,0.025,310,0.2341072319130495,-0.6819531433595747,3.602640384243512,0.00031500118050087345,0.9999999999999998,False
small_cap,0.4000000000000001,30,100000000.0,1.5,0.025,310,0.23215683367683826,-0.6841703797559262,3.5830944021418127,0.00033954782533696104,0.9999999999999998,False
small_cap,0.4000000000000001,30,100000000.0,2.0,0.025,310,0.23020924564645528,-0.6863725013617491,3.56354826897758,0.0003658753787538771,0.9999999999999998,False
small_cap,0.4000000000000001,30,100000000.0,0.5,0.05,310,0.23606044402037085,-0.6797206908089785,3.6221862118713855,0.00029212370901587903,0.9999999999999998,False
small_cap,0.4000000000000001,30,100000000.0,1.0,0.05,310,0.2341072319130495,-0.6819531433595747,3.602640384243512,0.00031500118050087345,0.9999999999999998,False
small_cap,0.4000000000000001,30,100000000.0,1.5,0.05,310,0.23215683367683826,-0.6841703797559262,3.5830944021418127,0.00033954782533696104,0.9999999999999998,False
small_cap,0.4000000000000001,30,100000000.0,2.0,0.05,310,0.23020924564645528,-0.6863725013617491,3.56354826897758,0.0003658753787538771,0.9999999999999998,False
small_cap,0.4000000000000001,30,100000000.0,0.5,0.1,310,0.23606044402037085,-0.6797206908089785,3.6221862118713855,0.00029212370901587903,0.9999999999999998,False
small_cap,0.4000000000000001,30,100000000.0,1.0,0.1,310,0.2341072319130495,-0.6819531433595747,3.602640384243512,0.00031500118050087345,0.9999999999999998,False
small_cap,0.4000000000000001,30,100000000.0,1.5,0.1,310,0.23215683367683826,-0.6841703797559262,3.5830944021418127,0.00033954782533696104,0.9999999999999998,False
small_cap,0.4000000000000001,30,100000000.0,2.0,0.1,310,0.23020924564645528,-0.6863725013617491,3.56354826897758,0.0003658753787538771,0.9999999999999998,False
small_cap,0.4000000000000001,30,1000000000.0,0.5,0.025,310,0.2174577491338765,-0.6841629683808892,3.471940335823872,0.0005167111615764775,0.9849989431969433,False
small_cap,0.4000000000000001,30,1000000000.0,1.0,0.025,310,0.21166545732472497,-0.6909867444813851,3.4115181638852405,0.0006460219700525904,0.9849989431969433,False
small_cap,0.4000000000000001,30,1000000000.0,1.5,0.025,310,0.20589831635734468,-0.6976662956842236,3.351100264983184,0.0008049115320782896,0.9849989431969433,False
small_cap,0.4000000000000001,30,1000000000.0,2.0,0.025,310,0.20015622739056305,-0.7042046025285083,3.2906867187328555,0.0009994314940977578,0.9849989431969433,False
small_cap,0.4000000000000001,30,1000000000.0,0.5,0.05,310,0.22981809960627664,-0.6845287596172995,3.5644509577461823,0.00036461861464132106,0.9989385421881952,False
small_cap,0.4000000000000001,30,1000000000.0,1.0,0.05,310,0.22370772762651203,-0.6914336101782013,3.502734013347174,0.0004605090700899872,0.9989385421881952,False
small_cap,0.4000000000000001,30,1000000000.0,1.5,0.05,310,0.21762504730021237,-0.6981906306990364,3.441016662937445,0.0005795328425011181,0.9989385421881952,False
small_cap,0.4000000000000001,30,1000000000.0,2.0,0.05,310,0.21156994510574756,-0.704802915537386,3.3792990086506958,0.0007267092295573097,0.9989385421881952,False
small_cap,0.4000000000000001,30,1000000000.0,0.5,0.1,310,0.23184826813996873,-0.6845287596172996,3.579999670515814,0.00034359464073219215,0.9999955277784025,False
small_cap,0.4000000000000001,30,1000000000.0,1.0,0.1,310,0.22570060038259476,-0.6914336101782013,3.5181903785802304,0.0004345005253068024,0.9999955277784025,False
small_cap,0.4000000000000001,30,1000000000.0,1.5,0.1,310,0.21958091196935858,-0.6981906306990366,3.456379690857042,0.0005474835427847768,0.9999955277784025,False
small_cap,0.4000000000000001,30,1000000000.0,2.0,0.1,310,0.21348908773006925,-0.7048029155373858,3.394567715175906,0.0006873703925482921,0.9999955277784025,False
small_cap,0.4000000000000001,30,10000000000.0,0.5,0.025,310,0.10453877012270874,-0.521962051370868,2.7203366869225967,0.00652154769780422,0.5101718126102739,False
small_cap,0.4000000000000001,30,10000000000.0,1.0,0.025,310,0.10047328554586676,-0.5283175773869625,2.64046649436972,0.008279197870370236,0.5101718126102739,False
small_cap,0.4000000000000001,30,10000000000.0,1.5,0.025,310,0.09642145845397443,-0.5346915794003144,2.560590061617344,0.01044945754122173,0.5101718126102739,False
small_cap,0.4000000000000001,30,10000000000.0,2.0,0.025,310,0.09238324731554215,-0.5428536700005733,2.4807076230682745,0.013112187618951499,0.5101718126102739,False
small_cap,0.4000000000000001,30,10000000000.0,0.5,0.05,310,0.13242064034321244,-0.6049743564258576,2.857240415382743,0.004273420209495171,0.6858568834365376,False
small_cap,0.4000000000000001,30,10000000000.0,1.0,0.05,310,0.12489730773701857,-0.617686320194786,2.7421831396712517,0.006103230251319092,0.6858568834365376,False
small_cap,0.4000000000000001,30,10000000000.0,1.5,0.05,310,0.11741964701827845,-0.6306484043614676,2.6271344591353785,0.008610730164028801,0.6858568834365376,False
small_cap,0.4000000000000001,30,10000000000.0,2.0,0.05,310,0.10998740692698616,-0.643178853596483,2.5120948747148653,0.012001681797707775,0.6858568834365376,False
small_cap,0.4000000000000001,30,10000000000.0,0.5,0.1,310,0.1628583090625113,-0.672576738610424,3.028781520735681,0.002455421847108896,0.8571307225402565,False
small_cap,0.4000000000000001,30,10000000000.0,1.0,0.1,310,0.1504337926640913,-0.6878928939278384,2.874430235484096,0.004047571798069249,0.8571307225402565,False
small_cap,0.4000000000000001,30,10000000000.0,1.5,0.1,310,0.13813068810552642,-0.7025076104285959,2.7201168312590536,0.006525885479580662,0.8571307225402565,False
small_cap,0.4000000000000001,30,10000000000.0,2.0,0.1,310,0.12594791928268023,-0.7182451295711214,2.5658421215311447,0.010292566379680679,0.8571307225402565,False
small_cap,0.4000000000000001,50,100000000.0,0.5,0.025,310,0.1605838823933481,-0.6865539033188837,2.9223610229123835,0.0034738861534964194,1.0,False
small_cap,0.4000000000000001,50,100000000.0,1.0,0.025,310,0.15916614020282438,-0.6882469348150995,2.906145713699539,0.003659110074160532,1.0,False
small_cap,0.4000000000000001,50,100000000.0,1.5,0.025,310,0.1577499774747062,-0.68993102404921,2.889930527831908,0.003853269714162222,1.0,False
small_cap,0.4000000000000001,50,100000000.0,2.0,0.025,310,0.15633539261749085,-0.6916062171843438,2.8737154671067646,0.00405674255628341,1.0,False
small_cap,0.4000000000000001,50,100000000.0,0.5,0.05,310,0.1605838823933481,-0.6865539033188837,2.9223610229123835,0.0034738861534964194,1.0,False
small_cap,0.4000000000000001,50,100000000.0,1.0,0.05,310,0.15916614020282438,-0.6882469348150995,2.906145713699539,0.003659110074160532,1.0,False
small_cap,0.4000000000000001,50,100000000.0,1.5,0.05,310,0.1577499774747062,-0.68993102404921,2.889930527831908,0.003853269714162222,1.0,False
small_cap,0.4000000000000001,50,100000000.0,2.0,0.05,310,0.15633539261749085,-0.6916062171843438,2.8737154671067646,0.00405674255628341,1.0,False
small_cap,0.4000000000000001,50,100000000.0,0.5,0.1,310,0.1605838823933481,-0.6865539033188837,2.9223610229123835,0.0034738861534964194,1.0,False
small_cap,0.4000000000000001,50,100000000.0,1.0,0.1,310,0.15916614020282438,-0.6882469348150995,2.906145713699539,0.003659110074160532,1.0,False
small_cap,0.4000000000000001,50,100000000.0,1.5,0.1,310,0.1577499774747062,-0.68993102404921,2.889930527831908,0.003853269714162222,1.0,False
small_cap,0.4000000000000001,50,100000000.0,2.0,0.1,310,0.15633539261749085,-0.6916062171843438,2.8737154671067646,0.00405674255628341,1.0,False
small_cap,0.4000000000000001,50,1000000000.0,0.5,0.025,310,0.15556655722346746,-0.6902034739431226,2.870221312811988,0.00410184596242158,0.9978067368456528,False
small_cap,0.4000000000000001,50,1000000000.0,1.0,0.025,310,0.15114643828079277,-0.6954661766809798,2.8191521842292153,0.004815068321351923,0.9978067368456528,False
small_cap,0.4000000000000001,50,1000000000.0,1.5,0.025,310,0.1467417467516694,-0.7007798737925796,2.768085105777934,0.005638672901819186,0.9978067368456528,False
small_cap,0.4000000000000001,50,1000000000.0,2.0,0.025,310,0.14235243391042895,-0.7066288430745609,2.717020129210208,0.006587260129302663,0.9978067368456528,False
small_cap,0.4000000000000001,50,1000000000.0,0.5,0.05,310,0.15754480464856524,-0.6902034739431228,2.887595484472987,0.003881987602114778,0.9999418773942088,False
small_cap,0.4000000000000001,50,1000000000.0,1.0,0.05,310,0.1530789906957919,-0.6954661766809797,2.836335101977684,0.0045634536911238754,0.9999418773942088,False
small_cap,0.4000000000000001,50,1000000000.0,1.5,0.05,310,0.1486288934824873,-0.7007798737925796,2.785076031682159,0.005351517300476782,0.9999418773942088,False
small_cap,0.4000000000000001,50,1000000000.0,2.0,0.05,310,0.14419446296880878,-0.7066288430745612,2.733818330053527,0.006260457535649966,0.9999418773942088,False
small_cap,0.4000000000000001,50,1000000000.0,0.5,0.1,310,0.15752031474511563,-0.6902034739431226,2.887299177164454,0.0038856456504019476,1.0,False
small_cap,0.4000000000000001,50,1000000000.0,1.0,0.1,310,0.15305319998950973,-0.6954661766809798,2.836023154996319,0.004567913410720159,1.0,False
small_cap,0.4000000000000001,50,1000000000.0,1.5,0.1,310,0.14860181114643045,-0.7007798737925794,2.784748443994985,0.005356926474242574,1.0,False
small_cap,0.4000000000000001,50,1000000000.0,2.0,0.1,310,0.1441660981331132,-0.7066288430745611,2.7334751009745775,0.006266986149126463,1.0,False
small_cap,0.4000000000000001,50,10000000000.0,0.5,0.025,310,0.09052918125306508,-0.5866866541649887,2.331617254160945,0.019720835312850182,0.6418229174842814,False
small_cap,0.4000000000000001,50,10000000000.0,1.0,0.025,310,0.08568345681870171,-0.595632740423218,2.2443845839289875,0.024807667532106503,0.6418229174842814,False
small_cap,0.4000000000000001,50,10000000000.0,1.5,0.025,310,0.08085740803953301,-0.6047617395724296,2.157153725731227,0.030993688638447203,0.6418229174842814,False
small_cap,0.4000000000000001,50,10000000000.0,2.0,0.025,310,0.07605096251146293,-0.6136883733962539,2.0699248953867486,0.03845937819359735,0.6418229174842814,False
small_cap,0.4000000000000001,50,10000000000.0,0.5,0.05,310,0.11041282658013829,-0.664341484890485,2.465615985103957,0.013677788481294861,0.8169036700407611,False
small_cap,0.4000000000000001,50,10000000000.0,1.0,0.05,310,0.10220261690472343,-0.6776804757484385,2.345859975651826,0.01898323761281029,0.8169036700407611,False
small_cap,0.4000000000000001,50,10000000000.0,1.5,0.05,310,0.09404791898024234,-0.690498594148269,2.226133768051386,0.026005222682218943,0.8169036700407611,False
small_cap,0.4000000000000001,50,10000000000.0,2.0,0.05,310,0.08594839242759034,-0.7028158193572298,2.106437731891999,0.03516634664231244,0.8169036700407611,False
small_cap,0.4000000000000001,50,10000000000.0,0.5,0.1,310,0.13236897322622432,-0.7008640606852712,2.6460978030960436,0.008142627031098915,0.9489310075600106,False
small_cap,0.4000000000000001,50,10000000000.0,1.0,0.1,310,0.1204976894815526,-0.7175207915634223,2.497225575994062,0.012516930489786304,0.9489310075600106,False
