date,path,return,holdings,banned_share
2019-08-30,expand,0.014918807790113838,21,0.4082114204813591
2019-09-30,contract,-0.017523236665518777,28,0.24645892351274787
2019-09-30,expand,-0.01761111377506134,25,0.41029272898961283
2019-10-31,contract,0.006850264199569635,27,0.24611032531824611
2019-10-31,expand,0.006011334471999162,19,0.4101838755304102
2019-11-29,contract,-0.016458149439377897,26,0.2468265162200282
2019-11-29,expand,-0.01736008743574506,18,0.4113775270333804
2019-12-30,contract,-0.05278467039995112,25,0.24894117647058825
2019-12-30,expand,-0.06523471802221875,16,0.41505882352941176
2020-01-31,contract,-0.06945681149494454,22,0.25
2020-01-31,expand,-0.070030827926835,17,0.4160412757973734
2020-02-28,contract,-0.10871170086583103,27,0.24941506785212916
2020-02-28,expand,-0.09756054874312677,19,0.41506785212915304
2020-03-31,contract,0.1481636334649356,26,0.24848484848484848
2020-03-31,expand,0.1632634890993973,17,0.413986013986014
2020-04-29,contract,0.033650260346469625,26,0.2482566248256625
2020-04-29,expand,0.018554235836832238,19,0.4132961413296141
2020-05-29,contract,0.050153556050467694,25,0.24814126394052044
2020-05-29,expand,0.070997483967055,20,0.41310408921933084
2020-06-30,contract,0.050900470667257156,23,0.24687355257063456
2020-06-30,expand,0.051021000587522236,18,0.4113015284854099
2020-07-31,contract,0.009575939458604268,27,0.24563017479300828
2020-07-31,expand,0.004100289908840154,23,0.4089236430542778
2020-08-31,contract,0.007886659048987825,27,0.2444038373686615
2020-08-31,expand,0.012507358564240068,16,0.40703517587939697
2020-09-29,contract,-0.014479899302855932,25,0.24498175182481752
2020-09-29,expand,-0.006305153705096669,16,0.40784671532846717
2020-10-30,contract,0.08784842063111509,25,0.24555808656036446
2020-10-30,expand,0.08952529226083235,21,0.4091116173120729
2020-11-30,contract,0.07478290753308282,28,0.24556616643929058
2020-11-30,expand,0.0482356720829268,21,0.4092769440654843
2020-12-30,contract,-0.04420667748611592,27,0.24636363636363637
2020-12-30,expand,-0.0424860654022906,21,0.41045454545454546
2021-01-29,contract,0.045733818390915,28,0.24795640326975477
2021-01-29,expand,0.049977131261238705,25,0.4128065395095368
2021-02-26,contract,0.12955886291257956,27,0.24784775713638424
2021-02-26,expand,0.07369182873678928,22,0.4132306298142275
2021-03-31,contract,0.10764947107966578,23,0.24819494584837545
2021-03-31,expand,0.09062027566364995,14,0.41335740072202165
2021-04-30,contract,0.08597071302729926,24,0.24808988764044942
2021-04-30,expand,0.06232734528621465,19,0.4134831460674157
2021-05-31,contract,0.039950620204187735,19,0.2478709099058718
2021-05-31,expand,0.0472923072692386,15,0.41281936351411924
2021-06-30,contract,-0.011842114158398946,26,0.2489923869234214
2021-06-30,expand,-0.017001310461860587,23,0.4146887595163457
2021-07-30,contract,-0.039926404663547174,26,0.24888093106535364
2021-07-30,expand,-0.04616095912623734,22,0.41450313339301703
2021-08-31,contract,0.00023123635540855947,23,0.2475512021371327
2021-08-31,expand,0.013061344795586452,19,0.41228851291184326
2021-09-30,contract,-0.0043438856128225735,25,0.24811027123165852
2021-09-30,expand,-0.0014393396429505777,23,0.4130724766562917
2021-10-29,contract,-0.06549659368728175,28,0.24767390341160833
2021-10-29,expand,-0.05580770473193466,19,0.41249446167478954
2021-11-30,contract,0.08151354537216969,27,0.247682119205298
2021-11-30,expand,0.09110755915905554,20,0.4123620309050773
2021-12-30,contract,-0.07810257996685759,24,0.2482363315696649
2021-12-30,expand,-0.0703650718650567,19,0.41358024691358025
2022-01-28,contract,0.011055412318001959,29,0.24769433465085638
2022-01-28,expand,0.014233410404912727,25,0.41238471673254284
2022-02-28,contract,0.02834474916055166,24,0.24736842105263157
2022-02-28,expand,0.02944427837012616,20,0.4118421052631579
2022-03-31,contract,-0.00012488990880850321,29,0.24835454146555508
2022-03-31,expand,-0.0032685400570302025,25,0.4133391838525669
2022-04-29,contract,-0.02551717282390009,24,0.24803149606299213
2022-04-29,expand,-0.005322493871249756,17,0.41338582677165353
2022-05-31,contract,-0.09322482495961232,27,0.24749455337690632
2022-05-31,expand,-0.09616478592934903,23,0.4122004357298475
2022-06-30,contract,0.02009043113767067,27,0.24588031222896792
2022-06-30,expand,0.026945402355027168,16,0.4098005203816132
2022-07-29,contract,-0.005470095776659765,25,0.2454702329594478
2022-07-29,expand,-0.007574199217979264,22,0.4089732528041415
2022-08-31,contract,-0.04716861840688053,28,0.24601464885825075
2022-08-31,expand,-0.03921105778197635,25,0.4101680310211116
2022-09-30,contract,-0.0010607121300087571,28,0.2471958584987058
2022-09-30,expand,0.017899966158038946,21,0.41199309749784296
2022-10-31,contract,0.039510628838745926,26,0.2466695315857327
2022-10-31,expand,0.04340180487281083,17,0.411259131929523
2022-11-30,contract,-0.01498333452103515,28,0.24774581365392873
2022-11-30,expand,-0.014053159692125802,24,0.41305281236582225
2022-12-29,contract,0.009524207959714823,26,0.24839400428265523
2022-12-29,expand,0.005099317499192539,19,0.4137044967880086
2023-01-31,contract,-0.007933344079494357,27,0.24914383561643835
2023-01-31,expand,-0.01895306185023223,20,0.4152397260273973
2023-02-28,contract,-0.0011193999087175934,29,0.24914529914529915
2023-02-28,expand,0.011205195393611539,25,0.414957264957265
2023-03-31,contract,-0.02252586934460894,28,0.2488282914358756
2023-03-31,expand,-0.030076964021885134,23,0.4145717937792927
2023-04-28,contract,-0.013061788193190102,26,0.2492556358996172
2023-04-28,expand,-0.032627141169477895,21,0.41556784347086345
2023-05-31,contract,-0.04714816070746692,28,0.24883425180161084
2023-05-31,expand,-0.049626113731443725,22,0.4145824501907588
2023-06-30,contract,-0.03523796586669412,26,0.24757894736842107
2023-06-30,expand,-0.03375249694667541,24,0.4126315789473684
2023-07-31,contract,0.056365458954805936,29,0.2476948868398994
2023-07-31,expand,0.0553150745791496,21,0.41282481139983235
2023-08-31,contract,-0.013667357813370156,28,0.24791318864774625
2023-08-31,expand,-0.012914727582086144,24,0.412771285475793
2023-09-27,contract,-0.0034701756087914936,27,0.24854045037531275
2023-09-27,expand,0.013300676418685807,18,0.41451209341117595
2023-10-31,contract,0.03686593675934015,26,0.24895920066611157
2023-10-31,expand,0.034973651544446184,17,0.414654454621149
2023-11-30,contract,0.012494931847771455,28,0.2488593944421402
2023-11-30,expand,0.012432281950170711,23,0.4143508917461634
2023-12-28,contract,0.005349158356801797,26,0.2504145936981758
2023-12-28,expand,0.007761102512463353,23,0.41708126036484244
2024-01-31,contract,0.04935732999775156,28,0.2506203473945409
2024-01-31,expand,0.05402324617050795,21,0.4172870140612076
2024-02-29,contract,0.005994809227357564,17,0.24969097651421507
2024-03-29,contract,0.0031356174533709066,29,0.24938474159146842
2024-03-29,expand,0.0054875351585784715,20,0.4155045118949959
2024-04-30,contract,0.006450563544981614,26,0.2490812576561862
2024-04-30,expand,0.005355146241656993,18,0.4148632094732544
2024-05-31,contract,0.00891737715938383,24,0.2490827558092132
2024-05-31,expand,0.014236323519898906,14,0.41459437423562984
2024-06-28,contract,0.008868164835223291,26,0.2490842490842491
2024-06-28,expand,0.007721745474673414,15,0.41514041514041516
2024-07-31,contract,-0.020722040229867258,26,0.24778046811945117
2024-07-31,expand,-0.01907973072939806,17,0.4128329297820823
2024-08-30,contract,-0.004591425842131879,28,0.24738535800482703
2024-08-30,expand,-0.0036017789102102153,11,0.41190667739340303
2024-09-30,contract,-0.002181213606364247,24,0.24819277108433735
2024-09-30,expand,0.006656553475849709,16,0.41325301204819276
2024-10-31,contract,-0.0039047581683268585,27,0.24739791833466773
2024-10-31,expand,0.0018872523677437602,13,0.41232986389111287
2024-11-29,contract,-0.028136929874890602,27,0.248
2024-11-29,expand,-0.03869179348266669,17,0.4132
2024-12-30,contract,0.022169913972458023,23,0.24920127795527156
2024-12-30,expand,0.04216176253314361,12,0.41493610223642174
2025-01-31,contract,0.006279927533050511,27,0.24940143655227454
2025-01-31,expand,0.0101577476164155,18,0.4158020750199521
2025-02-28,contract,-0.029021569395996427,25,0.24910465578989255
2025-02-28,expand,-0.03648668718373344,13,0.415041782729805
2025-03-31,contract,0.06612315595934942,27,0.2487108290360968
2025-04-30,contract,0.0638752028736293,27,0.24861441013460014
2025-04-30,expand,0.07221468043161929,17,0.4140934283452098
2025-05-30,contract,0.045119931777571703,26,0.24881141045958796
2025-05-30,expand,0.049705598247497304,13,0.4144215530903328
2025-06-30,contract,0.0446221205883834,27,0.24920760697305863
2025-06-30,expand,0.057948184662921766,14,0.4152139461172742
2025-07-31,contract,-0.01877032062540218,26,0.247244094488189
2025-07-31,expand,-0.01805270948215546,16,0.41181102362204725
2025-08-29,contract,-0.008848809767694981,25,0.24656458578720064
2025-08-29,expand,-0.0017608609567383398,12,0.4106792304672163
2025-09-30,contract,-0.005463615898126925,24,0.2474469756480754
2025-09-30,expand,-0.014583195631492556,13,0.41201885310290653
2025-10-31,contract,0.01931139254926046,28,0.24647335423197492
2025-10-31,expand,0.019910305507199542,15,0.4106583072100313
2025-11-28,contract,0.008654353128882358,24,0.24550430023455824
2025-11-28,expand,-0.014674179161857306,12,0.40891321344800624
2025-12-30,contract,0.008945011529069655,28,0.2474469756480754
2025-12-30,expand,0.005470379941831889,15,0.4124116260801257
2026-01-30,contract,0.09547990429935603,27,0.24872698785742264
2026-01-30,expand,0.15225307167530178,11,0.4144144144144144
2026-02-27,contract,-0.02919226580610076,24,0.24784313725490195
2026-02-27,expand,-0.018041978016039642,11,0.41294117647058826
2026-03-31,contract,0.07227185501733781,24,0.2470634299138606
2026-03-31,expand,0.09850983570470846,12,0.4119028974158183
2026-04-30,contract,-0.007625455854193242,27,0.24629773967264224
2026-04-30,expand,-0.0072943179163404695,23,0.4099766173031956
